"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"101.1","2021-06-02"," 11:16:00","2021-06-02"," 13:03:00","CE","15150","Buy","130","364.90","334.90","","-3900.00"
"101.2","2021-06-02"," 11:35:00","2021-06-02"," 14:50:00","PE","15850","Buy","130","350.00","320.00","","-3900.00"
"102","2021-06-03"," 10:15:00","2021-06-03"," 14:11:00","","","","","","","15.62","-7800.00"
"102.1","2021-06-03"," 11:49:00","2021-06-03"," 13:25:00","CE","15300","Buy","130","359.15","329.15","","-3900.00"
"102.2","2021-06-03"," 12:45:00","2021-06-03"," 14:11:00","PE","16000","Buy","130","370.00","340.00","","-3900.00"
"103","2021-06-04"," 10:15:00","2021-06-04"," 15:15:00","","","","","","","15.96","-1352.00"
"103.1","2021-06-04"," 11:16:00","2021-06-04"," 15:15:00","PE","16050","Buy","130","390.35","379.95","","-1352.00"
"104","2021-06-07"," 10:15:00","2021-06-07"," 15:15:00","","","","","","","15.00","-949.00"
"104.1","2021-06-07"," 13:16:00","2021-06-07"," 15:15:00","CE","15400","Buy","130","348.75","371.45","","2951.00"
"104.2","2021-06-07"," 12:46:00","2021-06-07"," 13:34:00","PE","16050","Buy","130","333.95","303.95","","-3900.00"
"105","2021-06-08"," 10:15:00","2021-06-08"," 15:15:00","","","","","","","15.02","2658.50"
"105.1","2021-06-08"," 11:19:00","2021-06-08"," 15:15:00","CE","15350","Buy","130","377.00","397.45","","2658.50"
"106","2021-06-09"," 10:15:00","2021-06-09"," 15:15:00","","","","","","","14.72","12174.50"
"106.1","2021-06-09"," 11:27:00","2021-06-09"," 13:09:00","CE","15400","Buy","130","382.15","352.15","","-3900.00"
"106.2","2021-06-09"," 13:07:00","2021-06-09"," 15:15:00","PE","16100","Buy","130","333.35","457.00","","16074.50"
"107","2021-06-10"," 10:15:00","2021-06-10"," 15:15:00","","","","","","","15.03","4264.00"
"107.1","2021-06-10"," 11:59:00","2021-06-10"," 15:15:00","CE","15350","Buy","130","361.20","394.00","","4264.00"
"108","2021-06-11"," 10:15:00","2021-06-11"," 15:15:00","","","","","","","14.39","2099.50"
"108.1","2021-06-11"," 11:16:00","2021-06-11"," 15:15:00","PE","16150","Buy","130","340.75","356.90","","2099.50"
"109","2021-06-14"," 10:15:00","2021-06-14"," 15:15:00","","","","","","","14.87","10419.50"
"109.1","2021-06-14"," 12:34:00","2021-06-14"," 15:15:00","CE","15400","Buy","130","342.35","422.50","","10419.50"
"110","2021-06-15"," 10:15:00","2021-06-15"," 15:15:00","","","","","","","14.38","721.50"
"110.1","2021-06-15"," 11:27:00","2021-06-15"," 15:15:00","PE","16200","Buy","130","329.55","335.10","","721.50"
"111","2021-06-16"," 10:15:00","2021-06-16"," 15:15:00","","","","","","","14.69","-3900.00"
"111.1","2021-06-16"," 12:41:00","2021-06-16"," 13:17:00","PE","16200","Buy","130","435.55","405.55","","-3900.00"
"112","2021-06-17"," 10:15:00","2021-06-17"," 15:15:00","","","","","","","15.14","4595.50"
"112.1","2021-06-17"," 11:22:00","2021-06-17"," 15:15:00","PE","16050","Buy","130","324.45","359.80","","4595.50"
"113","2021-06-18"," 10:15:00","2021-06-18"," 15:15:00","","","","","","","15.63","6331.00"
"113.1","2021-06-18"," 13:59:00","2021-06-18"," 15:15:00","CE","15300","Buy","130","355.65","404.35","","6331.00"
"114","2021-06-21"," 10:15:00","2021-06-21"," 15:15:00","","","","","","","15.90","10510.50"
"114.1","2021-06-21"," 12:33:00","2021-06-21"," 15:15:00","CE","15250","Buy","130","384.65","495.50","","14410.50"
"114.2","2021-06-21"," 11:16:00","2021-06-21"," 11:56:00","PE","15950","Buy","130","365.00","335.00","","-3900.00"
"115","2021-06-22"," 10:15:00","2021-06-22"," 15:15:00","","","","","","","14.63","10536.50"
"115.1","2021-06-22"," 11:16:00","2021-06-22"," 15:15:00","PE","16200","Buy","130","351.85","432.90","","10536.50"
"116","2021-06-23"," 10:15:00","2021-06-23"," 15:15:00","","","","","","","15.08","-3900.00"
"116.1","2021-06-23"," 12:46:00","2021-06-23"," 13:48:00","PE","16100","Buy","130","371.10","341.10","","-3900.00"
"117","2021-06-24"," 10:15:00","2021-06-24"," 15:15:00","","","","","","","15.18","4829.50"
"117.1","2021-06-24"," 12:12:00","2021-06-24"," 15:15:00","CE","15400","Buy","130","356.85","394.00","","4829.50"
"118","2021-06-25"," 10:15:00","2021-06-25"," 15:15:00","","","","","","","14.78","6929.00"
"118.1","2021-06-25"," 11:23:00","2021-06-25"," 15:15:00","CE","15450","Buy","130","368.80","422.10","","6929.00"
"119","2021-06-28"," 10:15:00","2021-06-28"," 15:15:00","","","","","","","13.52","-3900.00"
"119.1","2021-06-28"," 12:10:00","2021-06-28"," 12:49:00","PE","16200","Buy","130","395.00","365.00","","-3900.00"
"120","2021-06-29"," 10:15:00","2021-06-29"," 15:15:00","","","","","","","13.32","-5336.50"
"120.1","2021-06-29"," 11:25:00","2021-06-29"," 15:15:00","CE","15400","Buy","130","366.10","355.05","","-1436.50"
"120.2","2021-06-29"," 12:15:00","2021-06-29"," 12:54:00","PE","16100","Buy","130","358.10","328.10","","-3900.00"
"121","2021-06-30"," 10:15:00","2021-06-30"," 15:15:00","","","","","","","12.73","2431.00"
"121.1","2021-06-30"," 11:16:00","2021-06-30"," 13:44:00","CE","15450","Buy","130","385.55","355.55","","-3900.00"
"121.2","2021-06-30"," 13:44:00","2021-06-30"," 15:15:00","PE","16150","Buy","130","360.00","408.70","","6331.00"
"122","2021-07-01"," 10:15:00","2021-07-01"," 15:15:00","","","","","","","13.06","-2671.50"
"122.1","2021-07-01"," 13:25:00","2021-07-01"," 13:59:00","CE","15350","Buy","130","378.45","348.45","","-3900.00"
"122.2","2021-07-01"," 14:41:00","2021-07-01"," 15:15:00","PE","16050","Buy","130","362.50","371.95","","1228.50"
"123","2021-07-02"," 10:15:00","2021-07-02"," 15:15:00","","","","","","","12.68","4439.50"
"123.1","2021-07-02"," 12:19:00","2021-07-02"," 15:15:00","CE","15350","Buy","130","341.80","375.95","","4439.50"
"124","2021-07-05"," 10:15:00","2021-07-05"," 15:15:00","","","","","","","12.33","312.00"
"124.1","2021-07-05"," 14:02:00","2021-07-05"," 15:15:00","CE","15450","Buy","130","379.85","385.25","","702.00"
"124.2","2021-07-05"," 12:18:00","2021-07-05"," 15:15:00","PE","16150","Buy","130","328.00","325.00","","-390.00"
"125","2021-07-06"," 10:15:00","2021-07-06"," 15:15:00","","","","","","","12.00","2730.00"
"125.1","2021-07-06"," 11:20:00","2021-07-06"," 14:32:00","CE","15500","Buy","130","377.00","347.00","","-3900.00"
"125.2","2021-07-06"," 14:23:00","2021-07-06"," 15:15:00","PE","16200","Buy","130","342.70","393.70","","6630.00"
"126","2021-07-07"," 10:15:00","2021-07-07"," 15:15:00","","","","","","","12.49","6168.50"
"126.1","2021-07-07"," 11:16:00","2021-07-07"," 15:15:00","CE","15450","Buy","130","374.70","422.15","","6168.50"
"127","2021-07-08"," 10:15:00","2021-07-08"," 15:15:00","","","","","","","12.51","11713.00"
"127.1","2021-07-08"," 11:44:00","2021-07-08"," 15:15:00","PE","16200","Buy","130","381.90","472.00","","11713.00"
"128","2021-07-09"," 10:15:00","2021-07-09"," 15:15:00","","","","","","","13.47","-3900.00"
"128.1","2021-07-09"," 11:16:00","2021-07-09"," 12:52:00","PE","16000","Buy","130","328.00","298.00","","-3900.00"
"129","2021-07-12"," 10:15:00","2021-07-12"," 15:15:00","","","","","","","12.73","10439.00"
"129.1","2021-07-12"," 11:48:00","2021-07-12"," 15:15:00","PE","16100","Buy","130","327.40","407.70","","10439.00"
"130","2021-07-13"," 10:15:00","2021-07-13"," 15:15:00","","","","","","","12.62","6142.50"
"130.1","2021-07-13"," 11:19:00","2021-07-13"," 15:15:00","CE","15400","Buy","130","376.00","423.25","","6142.50"
"131","2021-07-14"," 10:15:00","2021-07-14"," 15:15:00","","","","","","","12.86","4732.00"
"131.1","2021-07-14"," 11:37:00","2021-07-14"," 15:15:00","CE","15450","Buy","130","379.25","415.65","","4732.00"
"132","2021-07-15"," 10:15:00","2021-07-15"," 15:15:00","","","","","","","12.66","-1527.50"
"132.1","2021-07-15"," 12:20:00","2021-07-15"," 15:15:00","CE","15550","Buy","130","386.15","374.40","","-1527.50"
"133","2021-07-16"," 10:15:00","2021-07-16"," 15:15:00","","","","","","","12.14","-1826.50"
"133.1","2021-07-16"," 12:03:00","2021-07-16"," 15:15:00","PE","16250","Buy","130","338.30","324.25","","-1826.50"
"134","2021-07-19"," 10:15:00","2021-07-19"," 15:15:00","","","","","","","12.33","5986.50"
"134.1","2021-07-19"," 12:27:00","2021-07-19"," 15:15:00","PE","16150","Buy","130","349.75","395.80","","5986.50"
"135","2021-07-20"," 10:15:00","2021-07-20"," 14:22:00","","","","","","","13.13","-7800.00"
"135.1","2021-07-20"," 13:46:00","2021-07-20"," 14:22:00","CE","15350","Buy","130","331.00","301.00","","-3900.00"
"135.2","2021-07-20"," 12:07:00","2021-07-20"," 12:30:00","PE","16000","Buy","130","411.80","381.80","","-3900.00"
"136","2021-07-22"," 10:15:00","2021-07-22"," 15:15:00","","","","","","","12.26","-7351.50"
"136.1","2021-07-22"," 11:18:00","2021-07-22"," 14:26:00","CE","15450","Buy","130","359.15","329.15","","-3900.00"
"136.2","2021-07-22"," 14:22:00","2021-07-22"," 15:15:00","PE","16150","Buy","130","358.00","331.45","","-3451.50"
"137","2021-07-23"," 10:15:00","2021-07-23"," 15:15:00","","","","","","","11.72","1638.00"
"137.1","2021-07-23"," 12:21:00","2021-07-23"," 15:15:00","CE","15500","Buy","130","357.40","370.00","","1638.00"
"138","2021-07-26"," 10:15:00","2021-07-26"," 15:15:00","","","","","","","12.07","5148.00"
"138.1","2021-07-26"," 11:34:00","2021-07-26"," 15:15:00","PE","16200","Buy","130","342.05","381.65","","5148.00"
"139","2021-07-27"," 10:15:00","2021-07-27"," 15:15:00","","","","","","","12.44","12954.50"
"139.1","2021-07-27"," 11:23:00","2021-07-27"," 15:15:00","PE","16200","Buy","130","363.95","463.60","","12954.50"
"140","2021-07-28"," 10:15:00","2021-07-28"," 15:15:00","","","","","","","14.20","7566.00"
"140.1","2021-07-28"," 12:54:00","2021-07-28"," 15:15:00","CE","15300","Buy","130","349.90","408.10","","7566.00"
"141","2021-07-29"," 10:15:00","2021-07-29"," 15:15:00","","","","","","","13.04","-1716.00"
"141.1","2021-07-29"," 11:21:00","2021-07-29"," 15:15:00","CE","15400","Buy","130","391.00","377.80","","-1716.00"
"142","2021-07-30"," 10:15:00","2021-07-30"," 15:15:00","","","","","","","13.05","-539.50"
"142.1","2021-07-30"," 12:03:00","2021-07-30"," 15:01:00","CE","15450","Buy","130","360.85","330.85","","-3900.00"
"142.2","2021-07-30"," 14:51:00","2021-07-30"," 15:15:00","PE","16150","Buy","130","376.15","402.00","","3360.50"
"143","2021-08-02"," 10:15:00","2021-08-02"," 15:15:00","","","","","","","13.01","-2067.00"
"143.1","2021-08-02"," 11:23:00","2021-08-02"," 15:15:00","CE","15500","Buy","130","372.00","386.10","","1833.00"
"143.2","2021-08-02"," 14:45:00","2021-08-02"," 15:01:00","PE","16200","Buy","130","357.80","327.80","","-3900.00"
"144","2021-08-03"," 10:15:00","2021-08-03"," 15:15:00","","","","","","","13.26","19695.00"
"144.1","2021-08-03"," 11:28:00","2021-08-03"," 15:15:00","CE","15600","Buy","130","367.50","519.00","","19695.00"
"145","2021-08-04"," 10:15:00","2021-08-04"," 15:15:00","","","","","","","13.52","-3900.00"
"145.1","2021-08-04"," 11:17:00","2021-08-04"," 14:17:00","PE","16600","Buy","130","368.00","338.00","","-3900.00"
"146","2021-08-05"," 10:15:00","2021-08-05"," 15:15:00","","","","","","","13.01","5941.00"
"146.1","2021-08-05"," 11:39:00","2021-08-05"," 15:15:00","CE","15900","Buy","130","349.50","395.20","","5941.00"
"147","2021-08-06"," 10:15:00","2021-08-06"," 15:15:00","","","","","","","12.80","1098.50"
"147.1","2021-08-06"," 15:05:00","2021-08-06"," 15:15:00","PE","16650","Buy","130","417.75","426.20","","1098.50"
"148","2021-08-09"," 10:15:00","2021-08-09"," 15:15:00","","","","","","","12.69","2496.00"
"148.1","2021-08-09"," 11:46:00","2021-08-09"," 15:15:00","PE","16650","Buy","130","379.75","398.95","","2496.00"
"149","2021-08-10"," 10:15:00","2021-08-10"," 15:15:00","","","","","","","12.56","3373.50"
"149.1","2021-08-10"," 13:55:00","2021-08-10"," 15:15:00","PE","16650","Buy","130","350.00","375.95","","3373.50"
"150","2021-08-11"," 10:15:00","2021-08-11"," 15:15:00","","","","","","","12.95","-396.50"
"150.1","2021-08-11"," 13:21:00","2021-08-11"," 15:15:00","CE","15900","Buy","130","353.90","380.85","","3503.50"
"150.2","2021-08-11"," 11:16:00","2021-08-11"," 11:32:00","PE","16600","Buy","130","418.25","388.25","","-3900.00"
"151","2021-08-12"," 10:15:00","2021-08-12"," 15:15:00","","","","","","","12.64","5167.50"
"151.1","2021-08-12"," 11:48:00","2021-08-12"," 15:15:00","CE","15950","Buy","130","370.00","409.75","","5167.50"
"152","2021-08-13"," 10:15:00","2021-08-13"," 15:15:00","","","","","","","12.52","8638.50"
"152.1","2021-08-13"," 11:16:00","2021-08-13"," 15:15:00","CE","16100","Buy","130","357.55","424.00","","8638.50"
"153","2021-08-16"," 10:15:00","2021-08-16"," 15:15:00","","","","","","","13.43","-3900.00"
"153.1","2021-08-16"," 11:16:00","2021-08-16"," 12:35:00","CE","16200","Buy","130","370.00","340.00","","-3900.00"
"154","2021-08-17"," 10:15:00","2021-08-17"," 15:01:00","","","","","","","13.48","-7800.00"
"154.1","2021-08-17"," 11:26:00","2021-08-17"," 11:59:00","CE","16200","Buy","130","374.45","344.45","","-3900.00"
"154.2","2021-08-17"," 11:51:00","2021-08-17"," 15:01:00","PE","16900","Buy","130","353.95","323.95","","-3900.00"
"155","2021-08-18"," 10:15:00","2021-08-18"," 15:15:00","","","","","","","13.21","15047.50"
"155.1","2021-08-18"," 11:18:00","2021-08-18"," 15:15:00","PE","17050","Buy","130","375.00","490.75","","15047.50"
"156","2021-08-20"," 10:15:00","2021-08-20"," 15:15:00","","","","","","","13.71","-3900.00"
"156.1","2021-08-20"," 11:41:00","2021-08-20"," 12:57:00","CE","16150","Buy","130","338.70","308.70","","-3900.00"
"157","2021-08-23"," 10:15:00","2021-08-23"," 15:15:00","","","","","","","13.89","663.00"
"157.1","2021-08-23"," 12:12:00","2021-08-23"," 15:15:00","CE","16150","Buy","130","352.65","357.75","","663.00"
"158","2021-08-24"," 10:15:00","2021-08-24"," 15:15:00","","","","","","","13.63","10881.00"
"158.1","2021-08-24"," 11:29:00","2021-08-24"," 15:15:00","CE","16150","Buy","130","396.30","480.00","","10881.00"
"159","2021-08-25"," 10:15:00","2021-08-25"," 15:15:00","","","","","","","13.45","1072.50"
"159.1","2021-08-25"," 11:25:00","2021-08-25"," 11:36:00","CE","16350","Buy","130","357.40","327.40","","-3900.00"
"159.2","2021-08-25"," 11:37:00","2021-08-25"," 15:15:00","PE","17000","Buy","130","340.80","379.05","","4972.50"
"160","2021-08-26"," 10:15:00","2021-08-26"," 15:15:00","","","","","","","13.69","2522.00"
"160.1","2021-08-26"," 11:23:00","2021-08-26"," 15:15:00","PE","17000","Buy","130","348.10","367.50","","2522.00"
"161","2021-08-27"," 10:15:00","2021-08-27"," 15:15:00","","","","","","","13.05","5161.00"
"161.1","2021-08-27"," 11:17:00","2021-08-27"," 15:15:00","CE","16300","Buy","130","375.30","415.00","","5161.00"
"162","2021-08-30"," 10:15:00","2021-08-30"," 15:15:00","","","","","","","13.56","1930.50"
"162.1","2021-08-30"," 13:13:00","2021-08-30"," 15:15:00","CE","16500","Buy","130","380.50","425.35","","5830.50"
"162.2","2021-08-30"," 11:42:00","2021-08-30"," 13:14:00","PE","17200","Buy","130","363.20","333.20","","-3900.00"
"163","2021-08-31"," 10:15:00","2021-08-31"," 15:15:00","","","","","","","13.54","18538.00"
"163.1","2021-08-31"," 12:12:00","2021-08-31"," 15:15:00","CE","16600","Buy","130","388.45","531.05","","18538.00"
"164","2021-09-01"," 10:15:00","2021-09-01"," 15:15:00","","","","","","","15.49","-3900.00"
"164.1","2021-09-01"," 11:59:00","2021-09-01"," 12:46:00","PE","17550","Buy","130","466.00","436.00","","-3900.00"
"165","2021-09-02"," 10:15:00","2021-09-02"," 15:15:00","","","","","","","13.72","10445.50"
"165.1","2021-09-02"," 11:16:00","2021-09-02"," 15:15:00","CE","16750","Buy","130","403.45","483.80","","10445.50"
"166","2021-09-03"," 10:15:00","2021-09-03"," 14:01:00","","","","","","","14.25","-7800.00"
"166.1","2021-09-03"," 13:41:00","2021-09-03"," 14:01:00","CE","16950","Buy","130","384.50","354.50","","-3900.00"
"166.2","2021-09-03"," 11:28:00","2021-09-03"," 11:56:00","PE","17650","Buy","130","424.00","394.00","","-3900.00"
"167","2021-09-06"," 10:15:00","2021-09-06"," 15:15:00","","","","","","","15.05","-3900.00"
"167.1","2021-09-06"," 11:40:00","2021-09-06"," 13:04:00","PE","17750","Buy","130","405.00","375.00","","-3900.00"
"168","2021-09-07"," 10:15:00","2021-09-07"," 15:15:00","","","","","","","15.03","3393.00"
"168.1","2021-09-07"," 11:30:00","2021-09-07"," 15:15:00","CE","17000","Buy","130","342.90","369.00","","3393.00"
"169","2021-09-08"," 10:15:00","2021-09-08"," 15:15:00","","","","","","","14.81","117.00"
"169.1","2021-09-08"," 12:21:00","2021-09-08"," 15:15:00","PE","17700","Buy","130","349.30","350.20","","117.00"
"170","2021-09-09"," 10:15:00","2021-09-09"," 15:15:00","","","","","","","14.16","-3575.00"
"170.1","2021-09-09"," 15:05:00","2021-09-09"," 15:15:00","CE","16950","Buy","130","415.00","417.50","","325.00"
"170.2","2021-09-09"," 12:40:00","2021-09-09"," 13:39:00","PE","17650","Buy","130","337.05","307.05","","-3900.00"
"171","2021-09-13"," 10:15:00","2021-09-13"," 15:15:00","","","","","","","14.11","4933.50"
"171.1","2021-09-13"," 11:38:00","2021-09-13"," 15:15:00","CE","16950","Buy","130","373.55","411.50","","4933.50"
"172","2021-09-14"," 10:15:00","2021-09-14"," 15:15:00","","","","","","","13.79","3653.00"
"172.1","2021-09-14"," 11:26:00","2021-09-14"," 15:15:00","PE","17750","Buy","130","340.00","368.10","","3653.00"
"173","2021-09-15"," 10:15:00","2021-09-15"," 15:15:00","","","","","","","13.56","8989.50"
"173.1","2021-09-15"," 11:26:00","2021-09-15"," 15:15:00","CE","17100","Buy","130","355.75","424.90","","8989.50"
"174","2021-09-16"," 10:15:00","2021-09-16"," 15:15:00","","","","","","","13.91","9295.00"
"174.1","2021-09-16"," 12:06:00","2021-09-16"," 15:15:00","CE","17200","Buy","130","360.70","432.20","","9295.00"
"175","2021-09-17"," 10:15:00","2021-09-17"," 15:15:00","","","","","","","15.11","20241.00"
"175.1","2021-09-17"," 11:17:00","2021-09-17"," 15:15:00","PE","18100","Buy","130","362.00","517.70","","20241.00"
"176","2021-09-20"," 10:15:00","2021-09-20"," 15:15:00","","","","","","","16.13","13221.00"
"176.1","2021-09-20"," 11:33:00","2021-09-20"," 11:40:00","CE","17200","Buy","130","438.55","408.55","","-3900.00"
"176.2","2021-09-20"," 12:02:00","2021-09-20"," 15:15:00","PE","17900","Buy","130","368.35","500.05","","17121.00"
"177","2021-09-21"," 10:15:00","2021-09-21"," 15:15:00","","","","","","","17.86","13130.00"
"177.1","2021-09-21"," 12:52:00","2021-09-21"," 15:15:00","CE","17050","Buy","130","380.00","511.00","","17030.00"
"177.2","2021-09-21"," 11:16:00","2021-09-21"," 11:31:00","PE","17700","Buy","130","371.50","341.50","","-3900.00"
"178","2021-09-22"," 10:15:00","2021-09-22"," 15:15:00","","","","","","","16.72","2938.00"
"178.1","2021-09-22"," 11:16:00","2021-09-22"," 15:15:00","PE","17950","Buy","130","369.60","392.20","","2938.00"
"179","2021-09-23"," 10:15:00","2021-09-23"," 15:15:00","","","","","","","16.22","12343.50"
"179.1","2021-09-23"," 11:21:00","2021-09-23"," 15:15:00","CE","17400","Buy","130","333.50","428.45","","12343.50"
"180","2021-09-24"," 10:15:00","2021-09-24"," 15:15:00","","","","","","","16.94","546.00"
"180.1","2021-09-24"," 11:58:00","2021-09-24"," 15:15:00","PE","18200","Buy","130","349.10","353.30","","546.00"
"181","2021-09-27"," 10:15:00","2021-09-27"," 14:29:00","","","","","","","17.60","-7800.00"
"181.1","2021-09-27"," 13:11:00","2021-09-27"," 14:29:00","CE","17550","Buy","130","360.00","330.00","","-3900.00"
"181.2","2021-09-27"," 11:35:00","2021-09-27"," 12:11:00","PE","18250","Buy","130","414.95","384.95","","-3900.00"
"182","2021-09-28"," 10:15:00","2021-09-28"," 15:15:00","","","","","","","18.48","-3900.00"
"182.1","2021-09-28"," 11:16:00","2021-09-28"," 11:27:00","PE","18200","Buy","130","416.10","386.10","","-3900.00"
