"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"2163.1","2025-10-10"," 11:35:00","2025-10-10"," 14:45:00","CE","56900","Buy","60","496.65","525.30","","1719.00"
"2163.2","2025-10-10"," 11:35:00","2025-10-10"," 12:46:00","PE","56800","Buy","60","489.65","461.50","","-1689.00"
"2164","2025-10-13"," 11:35:00","2025-10-13"," 14:45:00","","","","","","","11.15","1014.00"
"2164.1","2025-10-13"," 11:35:00","2025-10-13"," 14:45:00","CE","56800","Buy","60","509.00","555.85","","2811.00"
"2164.2","2025-10-13"," 11:35:00","2025-10-13"," 13:32:00","PE","56800","Buy","60","520.80","490.85","","-1797.00"
"2165","2025-10-14"," 11:35:00","2025-10-14"," 12:11:00","","","","","","","11.51","-3453.00"
"2165.1","2025-10-14"," 11:35:00","2025-10-14"," 12:11:00","CE","56600","Buy","60","500.85","472.05","","-1728.00"
"2165.2","2025-10-14"," 11:35:00","2025-10-14"," 11:41:00","PE","56500","Buy","60","500.05","471.30","","-1725.00"
"2166","2025-10-15"," 11:35:00","2025-10-15"," 12:46:00","","","","","","","10.63","-3555.00"
"2166.1","2025-10-15"," 11:35:00","2025-10-15"," 12:22:00","CE","56900","Buy","60","512.70","483.20","","-1770.00"
"2166.2","2025-10-15"," 11:35:00","2025-10-15"," 12:46:00","PE","57100","Buy","60","517.65","487.90","","-1785.00"
"2167","2025-10-16"," 11:35:00","2025-10-16"," 14:45:00","","","","","","","10.60","12009.00"
"2167.1","2025-10-16"," 11:35:00","2025-10-16"," 14:45:00","CE","57100","Buy","60","506.15","736.45","","13818.00"
"2167.2","2025-10-16"," 11:35:00","2025-10-16"," 12:16:00","PE","57400","Buy","60","524.00","493.85","","-1809.00"
"2168","2025-10-17"," 11:35:00","2025-10-17"," 14:45:00","","","","","","","11.40","1899.00"
"2168.1","2025-10-17"," 11:35:00","2025-10-17"," 11:43:00","CE","57900","Buy","60","482.95","455.20","","-1665.00"
"2168.2","2025-10-17"," 11:35:00","2025-10-17"," 14:45:00","PE","57900","Buy","60","488.10","547.50","","3564.00"
"2169","2025-10-20"," 11:35:00","2025-10-20"," 14:04:00","","","","","","","11.68","-3765.00"
"2169.1","2025-10-20"," 11:35:00","2025-10-20"," 14:04:00","CE","57900","Buy","60","515.60","483.25","","-1941.00"
"2169.2","2025-10-20"," 11:35:00","2025-10-20"," 13:06:00","PE","58400","Buy","60","528.85","498.45","","-1824.00"
"2170","2025-10-23"," 11:35:00","2025-10-23"," 13:00:00","","","","","","","11.78","-3306.00"
"2170.1","2025-10-23"," 11:35:00","2025-10-23"," 13:00:00","CE","58200","Buy","60","478.05","450.55","","-1650.00"
"2170.2","2025-10-23"," 11:35:00","2025-10-23"," 11:54:00","PE","58800","Buy","60","480.30","452.70","","-1656.00"
"2171","2025-10-24"," 11:35:00","2025-10-24"," 12:43:00","","","","","","","11.81","-3429.00"
"2171.1","2025-10-24"," 11:35:00","2025-10-24"," 12:43:00","CE","57400","Buy","60","506.45","477.35","","-1746.00"
"2171.2","2025-10-24"," 11:35:00","2025-10-24"," 11:46:00","PE","58200","Buy","60","488.05","460.00","","-1683.00"
"2172","2025-10-27"," 11:35:00","2025-10-27"," 12:00:00","","","","","","","12.70","-3534.00"
"2172.1","2025-10-27"," 11:35:00","2025-10-27"," 11:40:00","CE","57700","Buy","60","534.30","503.60","","-1842.00"
"2172.2","2025-10-27"," 11:35:00","2025-10-27"," 12:00:00","PE","58600","Buy","60","490.80","462.60","","-1692.00"
"2173","2025-10-28"," 11:35:00","2025-10-28"," 12:07:00","","","","","","","12.50","-3573.00"
"2173.1","2025-10-28"," 11:35:00","2025-10-28"," 12:07:00","CE","57400","Buy","60","490.40","462.20","","-1692.00"
"2173.2","2025-10-28"," 11:35:00","2025-10-28"," 11:37:00","PE","58400","Buy","60","544.85","513.50","","-1881.00"
"2174","2025-10-29"," 11:35:00","2025-10-29"," 14:45:00","","","","","","","11.97","1434.00"
"2174.1","2025-10-29"," 11:35:00","2025-10-29"," 14:45:00","CE","59100","Buy","60","509.75","561.50","","3105.00"
"2174.2","2025-10-29"," 11:35:00","2025-10-29"," 12:06:00","PE","58000","Buy","60","484.00","456.15","","-1671.00"
"2175","2025-10-30"," 11:35:00","2025-10-30"," 14:45:00","","","","","","","12.03","-516.00"
"2175.1","2025-10-30"," 11:35:00","2025-10-30"," 11:54:00","CE","59000","Buy","60","509.30","480.00","","-1758.00"
"2175.2","2025-10-30"," 11:35:00","2025-10-30"," 14:45:00","PE","58000","Buy","60","483.25","503.95","","1242.00"
"2176","2025-10-31"," 11:35:00","2025-10-31"," 14:45:00","","","","","","","12.12","-645.00"
"2176.1","2025-10-31"," 11:35:00","2025-10-31"," 14:45:00","CE","58700","Buy","60","485.15","503.85","","1122.00"
"2176.2","2025-10-31"," 11:35:00","2025-10-31"," 11:53:00","PE","57700","Buy","60","486.55","457.10","","-1767.00"
"2177","2025-11-03"," 11:35:00","2025-11-03"," 13:17:00","","","","","","","12.57","-3408.00"
"2177.1","2025-11-03"," 11:35:00","2025-11-03"," 11:43:00","CE","58800","Buy","60","496.60","468.05","","-1713.00"
"2177.2","2025-11-03"," 11:35:00","2025-11-03"," 13:17:00","PE","57900","Buy","60","491.20","462.95","","-1695.00"
"2178","2025-11-04"," 11:35:00","2025-11-04"," 14:45:00","","","","","","","12.73","-2238.00"
"2178.1","2025-11-04"," 11:35:00","2025-11-04"," 14:45:00","CE","58500","Buy","60","509.50","500.45","","-543.00"
"2178.2","2025-11-04"," 11:35:00","2025-11-04"," 13:30:00","PE","57700","Buy","60","490.90","462.65","","-1695.00"
"2179","2025-11-06"," 11:35:00","2025-11-06"," 14:45:00","","","","","","","12.63","-387.00"
"2179.1","2025-11-06"," 11:35:00","2025-11-06"," 14:45:00","CE","58200","Buy","60","478.25","499.55","","1278.00"
"2179.2","2025-11-06"," 11:35:00","2025-11-06"," 11:47:00","PE","57500","Buy","60","482.40","454.65","","-1665.00"
"2180","2025-11-07"," 11:35:00","2025-11-07"," 12:46:00","","","","","","","12.33","-3408.00"
"2180.1","2025-11-07"," 11:35:00","2025-11-07"," 11:55:00","CE","58300","Buy","60","490.20","462.00","","-1692.00"
"2180.2","2025-11-07"," 11:35:00","2025-11-07"," 12:46:00","PE","57800","Buy","60","497.45","468.85","","-1716.00"
"2181","2025-11-10"," 11:35:00","2025-11-10"," 14:45:00","","","","","","","12.46","-2136.00"
"2181.1","2025-11-10"," 11:35:00","2025-11-10"," 13:45:00","CE","58400","Buy","60","516.60","486.90","","-1782.00"
"2181.2","2025-11-10"," 11:35:00","2025-11-10"," 14:45:00","PE","58200","Buy","60","499.10","493.20","","-354.00"
"2182","2025-11-11"," 11:35:00","2025-11-11"," 14:45:00","","","","","","","12.67","7593.00"
"2182.1","2025-11-11"," 11:35:00","2025-11-11"," 14:45:00","CE","58100","Buy","60","511.60","666.00","","9264.00"
"2182.2","2025-11-11"," 11:35:00","2025-11-11"," 11:46:00","PE","57800","Buy","60","484.10","456.25","","-1671.00"
"2183","2025-11-12"," 11:35:00","2025-11-12"," 14:45:00","","","","","","","11.86","-1545.00"
"2183.1","2025-11-12"," 11:35:00","2025-11-12"," 14:45:00","CE","58600","Buy","60","486.80","490.65","","231.00"
"2183.2","2025-11-12"," 11:35:00","2025-11-12"," 12:32:00","PE","58600","Buy","60","514.80","485.20","","-1776.00"
"2184","2025-11-13"," 11:35:00","2025-11-13"," 12:54:00","","","","","","","11.97","-3420.00"
"2184.1","2025-11-13"," 11:35:00","2025-11-13"," 12:54:00","CE","58700","Buy","60","497.70","469.10","","-1716.00"
"2184.2","2025-11-13"," 11:35:00","2025-11-13"," 11:57:00","PE","58700","Buy","60","493.95","465.55","","-1704.00"
"2185","2025-11-14"," 11:35:00","2025-11-14"," 13:35:00","","","","","","","12.10","-3495.00"
"2185.1","2025-11-14"," 11:35:00","2025-11-14"," 13:35:00","CE","58500","Buy","60","504.05","475.05","","-1740.00"
"2185.2","2025-11-14"," 11:35:00","2025-11-14"," 12:13:00","PE","58600","Buy","60","508.30","479.05","","-1755.00"
"2186","2025-11-17"," 11:35:00","2025-11-17"," 14:45:00","","","","","","","11.92","-1512.00"
"2186.1","2025-11-17"," 11:35:00","2025-11-17"," 14:45:00","CE","58800","Buy","60","523.60","527.05","","207.00"
"2186.2","2025-11-17"," 11:35:00","2025-11-17"," 12:46:00","PE","59100","Buy","60","498.00","469.35","","-1719.00"
"2187","2025-11-18"," 11:35:00","2025-11-18"," 12:37:00","","","","","","","12.11","-3417.00"
"2187.1","2025-11-18"," 11:35:00","2025-11-18"," 12:37:00","CE","58900","Buy","60","493.80","465.40","","-1704.00"
"2187.2","2025-11-18"," 11:35:00","2025-11-18"," 11:48:00","PE","59200","Buy","60","496.80","468.25","","-1713.00"
"2188","2025-11-19"," 11:35:00","2025-11-19"," 14:45:00","","","","","","","11.82","12234.00"
"2188.1","2025-11-19"," 11:35:00","2025-11-19"," 14:45:00","CE","58600","Buy","60","513.95","747.80","","14031.00"
"2188.2","2025-11-19"," 11:35:00","2025-11-19"," 12:02:00","PE","59200","Buy","60","521.25","491.30","","-1797.00"
"2189","2025-11-20"," 11:35:00","2025-11-20"," 12:34:00","","","","","","","11.84","-3309.00"
"2189.1","2025-11-20"," 11:35:00","2025-11-20"," 12:18:00","CE","59000","Buy","60","482.60","454.85","","-1665.00"
"2189.2","2025-11-20"," 11:35:00","2025-11-20"," 12:34:00","PE","59600","Buy","60","476.40","449.00","","-1644.00"
"2190","2025-11-21"," 11:35:00","2025-11-21"," 14:45:00","","","","","","","13.67","-42.00"
"2190.1","2025-11-21"," 11:35:00","2025-11-21"," 14:45:00","CE","58600","Buy","60","515.00","544.05","","1743.00"
"2190.2","2025-11-21"," 11:35:00","2025-11-21"," 12:13:00","PE","59400","Buy","60","517.45","487.70","","-1785.00"
"2191","2025-11-24"," 11:35:00","2025-11-24"," 14:45:00","","","","","","","12.80","5763.00"
"2191.1","2025-11-24"," 11:35:00","2025-11-24"," 11:46:00","CE","58800","Buy","60","537.50","506.60","","-1854.00"
"2191.2","2025-11-24"," 11:35:00","2025-11-24"," 14:45:00","PE","59700","Buy","60","465.00","591.95","","7617.00"
"2192","2025-11-25"," 11:35:00","2025-11-25"," 11:44:00","","","","","","","12.56","-4179.00"
"2192.1","2025-11-25"," 11:35:00","2025-11-25"," 11:44:00","CE","58400","Buy","60","491.00","462.75","","-1695.00"
"2192.2","2025-11-25"," 11:35:00","2025-11-25"," 11:43:00","PE","59400","Buy","60","535.50","494.10","","-2484.00"
"2193","2025-11-26"," 11:35:00","2025-11-26"," 14:45:00","","","","","","","12.01","-1383.00"
"2193.1","2025-11-26"," 11:35:00","2025-11-26"," 11:42:00","CE","60400","Buy","60","505.55","476.50","","-1743.00"
"2193.2","2025-11-26"," 11:35:00","2025-11-26"," 14:45:00","PE","59100","Buy","60","514.00","520.00","","360.00"
"2194","2025-11-27"," 11:35:00","2025-11-27"," 14:45:00","","","","","","","12.03","-924.00"
"2194.1","2025-11-27"," 11:35:00","2025-11-27"," 11:49:00","CE","60700","Buy","60","488.60","460.50","","-1686.00"
"2194.2","2025-11-27"," 11:35:00","2025-11-27"," 14:45:00","PE","59400","Buy","60","504.85","517.55","","762.00"
"2195","2025-11-28"," 11:35:00","2025-11-28"," 14:45:00","","","","","","","11.20","-1758.00"
"2195.1","2025-11-28"," 11:35:00","2025-11-28"," 12:25:00","CE","60600","Buy","60","503.75","474.80","","-1737.00"
"2195.2","2025-11-28"," 11:35:00","2025-11-28"," 14:45:00","PE","59500","Buy","60","503.50","503.15","","-21.00"
"2196","2025-12-01"," 11:35:00","2025-12-01"," 14:45:00","","","","","","","11.35","7155.00"
"2196.1","2025-12-01"," 11:35:00","2025-12-01"," 11:43:00","CE","60700","Buy","60","493.10","464.75","","-1701.00"
"2196.2","2025-12-01"," 11:35:00","2025-12-01"," 14:45:00","PE","59700","Buy","60","497.40","645.00","","8856.00"
"2197","2025-12-02"," 11:35:00","2025-12-02"," 13:38:00","","","","","","","11.79","-3435.00"
"2197.1","2025-12-02"," 11:35:00","2025-12-02"," 13:38:00","CE","60300","Buy","60","496.30","467.75","","-1713.00"
"2197.2","2025-12-02"," 11:35:00","2025-12-02"," 12:35:00","PE","59300","Buy","60","498.90","470.20","","-1722.00"
"2198","2025-12-03"," 11:35:00","2025-12-03"," 14:45:00","","","","","","","11.02","774.00"
"2198.1","2025-12-03"," 11:35:00","2025-12-03"," 14:45:00","CE","59800","Buy","60","505.00","546.35","","2481.00"
"2198.2","2025-12-03"," 11:35:00","2025-12-03"," 11:40:00","PE","59000","Buy","60","495.00","466.55","","-1707.00"
"2199","2025-12-04"," 11:35:00","2025-12-04"," 14:45:00","","","","","","","11.03","2598.00"
"2199.1","2025-12-04"," 11:35:00","2025-12-04"," 11:43:00","CE","60000","Buy","60","517.15","487.40","","-1785.00"
"2199.2","2025-12-04"," 11:35:00","2025-12-04"," 14:45:00","PE","59400","Buy","60","506.50","579.55","","4383.00"
"2200","2025-12-05"," 11:35:00","2025-12-05"," 12:34:00","","","","","","","10.58","-3423.00"
"2200.1","2025-12-05"," 11:35:00","2025-12-05"," 12:15:00","CE","60200","Buy","60","491.00","462.75","","-1695.00"
"2200.2","2025-12-05"," 11:35:00","2025-12-05"," 12:34:00","PE","59700","Buy","60","501.00","472.20","","-1728.00"
"2201","2025-12-08"," 11:35:00","2025-12-08"," 12:30:00","","","","","","","10.83","-3519.00"
"2201.1","2025-12-08"," 11:35:00","2025-12-08"," 12:30:00","CE","59900","Buy","60","519.80","489.90","","-1794.00"
"2201.2","2025-12-08"," 11:35:00","2025-12-08"," 11:49:00","PE","59500","Buy","60","500.00","471.25","","-1725.00"
"2202","2025-12-09"," 11:35:00","2025-12-09"," 12:07:00","","","","","","","11.28","-3429.00"
"2202.1","2025-12-09"," 11:35:00","2025-12-09"," 11:44:00","CE","59800","Buy","60","500.90","472.10","","-1728.00"
"2202.2","2025-12-09"," 11:35:00","2025-12-09"," 12:07:00","PE","59300","Buy","60","492.65","464.30","","-1701.00"
"2203","2025-12-10"," 11:35:00","2025-12-10"," 13:30:00","","","","","","","10.95","-3492.00"
"2203.1","2025-12-10"," 11:35:00","2025-12-10"," 12:32:00","CE","59500","Buy","60","494.00","465.60","","-1704.00"
"2203.2","2025-12-10"," 11:35:00","2025-12-10"," 13:30:00","PE","59100","Buy","60","504.80","475.00","","-1788.00"
"2204","2025-12-11"," 11:35:00","2025-12-11"," 13:13:00","","","","","","","10.62","-3474.00"
"2204.1","2025-12-11"," 11:35:00","2025-12-11"," 13:13:00","CE","59600","Buy","60","494.65","466.20","","-1707.00"
"2204.2","2025-12-11"," 11:35:00","2025-12-11"," 11:40:00","PE","59400","Buy","60","511.85","482.40","","-1767.00"
"2205","2025-12-12"," 11:35:00","2025-12-12"," 14:45:00","","","","","","","10.22","-1482.00"
"2205.1","2025-12-12"," 11:35:00","2025-12-12"," 12:05:00","CE","59700","Buy","60","507.85","478.65","","-1752.00"
"2205.2","2025-12-12"," 11:35:00","2025-12-12"," 14:45:00","PE","59700","Buy","60","516.45","520.95","","270.00"
"2206","2025-12-15"," 11:35:00","2025-12-15"," 14:45:00","","","","","","","10.15","6675.00"
"2206.1","2025-12-15"," 11:35:00","2025-12-15"," 14:45:00","CE","59400","Buy","60","522.45","662.50","","8403.00"
"2206.2","2025-12-15"," 11:35:00","2025-12-15"," 11:49:00","PE","59500","Buy","60","501.05","472.25","","-1728.00"
"2207","2025-12-16"," 11:35:00","2025-12-16"," 13:46:00","","","","","","","10.22","-3534.00"
"2207.1","2025-12-16"," 11:35:00","2025-12-16"," 11:37:00","CE","59300","Buy","60","501.45","472.60","","-1731.00"
"2207.2","2025-12-16"," 11:35:00","2025-12-16"," 13:46:00","PE","59400","Buy","60","522.45","492.40","","-1803.00"
"2208","2025-12-17"," 11:35:00","2025-12-17"," 12:03:00","","","","","","","10.02","-3471.00"
"2208.1","2025-12-17"," 11:35:00","2025-12-17"," 12:03:00","CE","59100","Buy","60","484.50","456.65","","-1671.00"
"2208.2","2025-12-17"," 11:35:00","2025-12-17"," 11:51:00","PE","59300","Buy","60","521.40","491.40","","-1800.00"
"2209","2025-12-18"," 11:35:00","2025-12-18"," 13:34:00","","","","","","","9.78","-3498.00"
"2209.1","2025-12-18"," 11:35:00","2025-12-18"," 13:34:00","CE","59100","Buy","60","517.75","488.00","","-1785.00"
"2209.2","2025-12-18"," 11:35:00","2025-12-18"," 12:12:00","PE","59400","Buy","60","496.35","467.80","","-1713.00"
"2210","2025-12-19"," 11:35:00","2025-12-19"," 13:34:00","","","","","","","9.60","-3450.00"
"2210.1","2025-12-19"," 11:35:00","2025-12-19"," 11:45:00","CE","59000","Buy","60","496.15","467.60","","-1713.00"
"2210.2","2025-12-19"," 11:35:00","2025-12-19"," 13:34:00","PE","59400","Buy","60","503.60","474.65","","-1737.00"
"2211","2025-12-22"," 11:35:00","2025-12-22"," 14:45:00","","","","","","","9.68","-2235.00"
"2211.1","2025-12-22"," 11:35:00","2025-12-22"," 12:46:00","CE","59200","Buy","60","472.05","444.90","","-1629.00"
"2211.2","2025-12-22"," 11:35:00","2025-12-22"," 14:45:00","PE","59700","Buy","60","497.50","487.40","","-606.00"
"2212","2025-12-23"," 11:35:00","2025-12-23"," 14:16:00","","","","","","","9.46","-3531.00"
"2212.1","2025-12-23"," 11:35:00","2025-12-23"," 11:37:00","CE","59100","Buy","60","494.35","465.90","","-1707.00"
"2212.2","2025-12-23"," 11:35:00","2025-12-23"," 14:16:00","PE","59800","Buy","60","529.00","498.60","","-1824.00"
"2213","2025-12-24"," 11:35:00","2025-12-24"," 14:45:00","","","","","","","9.26","7674.00"
"2213.1","2025-12-24"," 11:35:00","2025-12-24"," 11:44:00","CE","59100","Buy","60","500.35","471.60","","-1725.00"
"2213.2","2025-12-24"," 11:35:00","2025-12-24"," 14:45:00","PE","59900","Buy","60","481.45","638.10","","9399.00"
"2214","2025-12-26"," 11:35:00","2025-12-26"," 14:19:00","","","","","","","9.11","-3426.00"
"2214.1","2025-12-26"," 11:35:00","2025-12-26"," 14:19:00","CE","58600","Buy","60","502.70","473.80","","-1734.00"
"2214.2","2025-12-26"," 11:35:00","2025-12-26"," 11:58:00","PE","59500","Buy","60","490.15","461.95","","-1692.00"
"2215","2025-12-29"," 11:35:00","2025-12-29"," 14:45:00","","","","","","","9.66","4770.00"
"2215.1","2025-12-29"," 11:35:00","2025-12-29"," 14:45:00","CE","58400","Buy","60","478.00","584.40","","6384.00"
"2215.2","2025-12-29"," 11:35:00","2025-12-29"," 13:05:00","PE","59300","Buy","60","467.55","440.65","","-1614.00"
"2216","2025-12-30"," 11:35:00","2025-12-30"," 12:13:00","","","","","","","9.83","-3483.00"
"2216.1","2025-12-30"," 11:35:00","2025-12-30"," 12:13:00","CE","58400","Buy","60","498.95","470.25","","-1722.00"
"2216.2","2025-12-30"," 11:35:00","2025-12-30"," 11:40:00","PE","59400","Buy","60","510.20","480.85","","-1761.00"
"2217","2025-12-31"," 11:35:00","2025-12-31"," 14:45:00","","","","","","","9.38","4971.00"
"2217.1","2025-12-31"," 11:35:00","2025-12-31"," 14:45:00","CE","60000","Buy","60","507.00","618.70","","6702.00"
"2217.2","2025-12-31"," 11:35:00","2025-12-31"," 12:34:00","PE","59500","Buy","60","502.00","473.15","","-1731.00"
"2218","2026-01-01"," 11:35:00","2026-01-01"," 14:45:00","","","","","","","9.24","-1446.00"
"2218.1","2026-01-01"," 11:35:00","2026-01-01"," 12:19:00","CE","60200","Buy","60","482.65","454.90","","-1665.00"
"2218.2","2026-01-01"," 11:35:00","2026-01-01"," 14:45:00","PE","59700","Buy","60","499.30","502.95","","219.00"
"2219","2026-01-02"," 11:35:00","2026-01-02"," 14:45:00","","","","","","","9.41","-735.00"
"2219.1","2026-01-02"," 11:35:00","2026-01-02"," 12:47:00","CE","60600","Buy","60","501.10","472.30","","-1728.00"
"2219.2","2026-01-02"," 11:35:00","2026-01-02"," 14:45:00","PE","60100","Buy","60","497.45","514.00","","993.00"
"2220","2026-01-05"," 11:35:00","2026-01-05"," 13:11:00","","","","","","","10.14","-3468.00"
"2220.1","2026-01-05"," 11:35:00","2026-01-05"," 13:11:00","CE","60600","Buy","60","488.30","460.20","","-1686.00"
"2220.2","2026-01-05"," 11:35:00","2026-01-05"," 11:46:00","PE","60200","Buy","60","516.65","486.95","","-1782.00"
"2221","2026-01-06"," 11:35:00","2026-01-06"," 14:45:00","","","","","","","10.16","243.00"
"2221.1","2026-01-06"," 11:35:00","2026-01-06"," 13:29:00","CE","60500","Buy","60","508.75","479.50","","-1755.00"
"2221.2","2026-01-06"," 11:35:00","2026-01-06"," 14:45:00","PE","60200","Buy","60","510.75","544.05","","1998.00"
"2222","2026-01-07"," 11:35:00","2026-01-07"," 14:45:00","","","","","","","10.02","1398.00"
"2222.1","2026-01-07"," 11:35:00","2026-01-07"," 11:54:00","CE","60300","Buy","60","522.80","492.75","","-1803.00"
"2222.2","2026-01-07"," 11:35:00","2026-01-07"," 14:45:00","PE","60100","Buy","60","479.40","532.75","","3201.00"
"2223","2026-01-08"," 11:35:00","2026-01-08"," 12:04:00","","","","","","","10.56","-3510.00"
"2223.1","2026-01-08"," 11:35:00","2026-01-08"," 12:04:00","CE","60000","Buy","60","509.20","479.90","","-1758.00"
"2223.2","2026-01-08"," 11:35:00","2026-01-08"," 11:40:00","PE","59800","Buy","60","507.50","478.30","","-1752.00"
"2224","2026-01-09"," 11:35:00","2026-01-09"," 14:45:00","","","","","","","10.58","3630.00"
"2224.1","2026-01-09"," 11:35:00","2026-01-09"," 12:30:00","CE","59700","Buy","60","519.10","489.25","","-1791.00"
